REF_AREA_LABEL,REF_AREA,TIME_PERIOD,crime_rank,UNIT_MEASURE,poverty,UNIT_MEASURE_LABEL_x,SEX,unemployment,UNIT_MEASURE_LABEL_y,COMP_BREAKDOWN_1
Montenegro,MNE,2019,57,RANK,22.6,Percentage of population,F,16.814,Percentage,EINT
Montenegro,MNE,2019,57,RANK,22.6,Percentage of population,M,14.4,Percentage,EINT
Montenegro,MNE,2019,57,RANK,22.6,Percentage of population,_T,15.372,Percentage,EINT
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,F,9.799,Percentage,EADV
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,M,11.002,Percentage,EADV
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,_T,10.338,Percentage,EADV
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,F,25.442,Percentage,EBAS
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,M,16.643,Percentage,EBAS
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,_T,20.343,Percentage,EBAS
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,F,16.8,Percentage,EINT
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,M,16.526,Percentage,EINT
Montenegro,MNE,2018,70,RANK,24.5,Percentage of population,_T,16.633,Percentage,EINT
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,F,11.302,Percentage,EADV
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,M,10.5,Percentage,EADV
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,_T,10.948,Percentage,EADV
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,F,26.316,Percentage,EBAS
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,M,19.529,Percentage,EBAS
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,_T,22.298,Percentage,EBAS
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,F,19.152,Percentage,EINT
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,M,16.44,Percentage,EINT
Montenegro,MNE,2017,89,RANK,23.8,Percentage of population,_T,17.515,Percentage,EINT
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,F,4.892,Percentage,EADV
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,M,6.801,Percentage,EADV
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,_T,5.692,Percentage,EADV
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,F,2.518,Percentage,EBAS
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,M,3.252,Percentage,EBAS
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,_T,2.953,Percentage,EBAS
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,F,5.809,Percentage,EINT
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,M,6.449,Percentage,EINT
Mongolia,MNG,2018,59,RANK,28.4,Percentage of population,_T,6.204,Percentage,EINT
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,F,26.214,Percentage,EADV
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,M,9.477,Percentage,EADV
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,_T,12.767,Percentage,EADV
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,F,31.455,Percentage,EBAS
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,M,14.224,Percentage,EBAS
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,_T,20.069,Percentage,EBAS
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,F,25.786,Percentage,EINT
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,M,9.907,Percentage,EINT
Mauritania,MRT,2019,43,RANK,31.8,Percentage of population,_T,13.986,Percentage,EINT
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,F,8.56,Percentage,EADV
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,M,6.143,Percentage,EADV
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,_T,7.31,Percentage,EADV
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,F,6.748,Percentage,EBAS
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,M,2.844,Percentage,EBAS
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,_T,4.169,Percentage,EBAS
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,F,13.33,Percentage,EINT
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,M,5.637,Percentage,EINT
Mauritius,MUS,2017,20,RANK,10.4,Percentage of population,_T,8.653,Percentage,EINT
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,F,4.24,Percentage,EADV
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,M,3.5,Percentage,EADV
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,_T,3.86,Percentage,EADV
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,F,1.63,Percentage,EBAS
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,M,2.45,Percentage,EBAS
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,_T,2.2,Percentage,EBAS
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,F,3.63,Percentage,EINT
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,M,3.47,Percentage,EINT
Malaysia,MYS,2019,48,RANK,8.4,Percentage of population,_T,3.53,Percentage,EINT
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,F,4.55,Percentage,EADV
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,M,3.57,Percentage,EADV
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,_T,4.04,Percentage,EADV
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,F,1.96,Percentage,EBAS
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,M,2.12,Percentage,EBAS
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,_T,2.07,Percentage,EBAS
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,F,3.69,Percentage,EINT
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,M,3.5,Percentage,EINT
Malaysia,MYS,2018,44,RANK,5.6,Percentage of population,_T,3.57,Percentage,EINT
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,F,2.261,Percentage,EADV
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,M,2.287,Percentage,EADV
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,_T,2.274,Percentage,EADV
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,F,5.866,Percentage,EBAS
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,M,5.631,Percentage,EBAS
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,_T,5.732,Percentage,EBAS
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,F,3.167,Percentage,EINT
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,M,3.202,Percentage,EINT
Netherlands,NLD,2019,22,RANK,13.4,Percentage of population,_T,3.186,Percentage,EINT
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,F,2.49,Percentage,EADV
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,M,2.458,Percentage,EADV
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,_T,2.474,Percentage,EADV
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,F,7.228,Percentage,EBAS
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,M,5.844,Percentage,EBAS
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,_T,6.441,Percentage,EBAS
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,F,3.713,Percentage,EINT
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,M,3.578,Percentage,EINT
Netherlands,NLD,2018,29,RANK,13.2,Percentage of population,_T,3.64,Percentage,EINT
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,F,2.991,Percentage,EADV
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,M,2.796,Percentage,EADV
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,_T,2.892,Percentage,EADV
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,F,9.24,Percentage,EBAS
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,M,7.462,Percentage,EBAS
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,_T,8.223,Percentage,EBAS
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,F,5.429,Percentage,EINT
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,M,4.167,Percentage,EINT
Netherlands,NLD,2017,21,RANK,13.3,Percentage of population,_T,4.755,Percentage,EINT
Norway,NOR,2019,11,RANK,12.7,Percentage of population,F,2.035,Percentage,EADV
Norway,NOR,2019,11,RANK,12.7,Percentage of population,M,2.382,Percentage,EADV
Norway,NOR,2019,11,RANK,12.7,Percentage of population,_T,2.195,Percentage,EADV
Norway,NOR,2019,11,RANK,12.7,Percentage of population,F,7.814,Percentage,EBAS
Norway,NOR,2019,11,RANK,12.7,Percentage of population,M,8.117,Percentage,EBAS
Norway,NOR,2019,11,RANK,12.7,Percentage of population,_T,7.988,Percentage,EBAS
Norway,NOR,2019,11,RANK,12.7,Percentage of population,F,3.452,Percentage,EINT
Norway,NOR,2019,11,RANK,12.7,Percentage of population,M,3.573,Percentage,EINT
Norway,NOR,2019,11,RANK,12.7,Percentage of population,_T,3.523,Percentage,EINT
Norway,NOR,2018,10,RANK,12.7,Percentage of population,F,2.137,Percentage,EADV
Norway,NOR,2018,10,RANK,12.7,Percentage of population,M,2.537,Percentage,EADV
Norway,NOR,2018,10,RANK,12.7,Percentage of population,_T,2.324,Percentage,EADV
Norway,NOR,2018,10,RANK,12.7,Percentage of population,F,8.213,Percentage,EBAS
Norway,NOR,2018,10,RANK,12.7,Percentage of population,M,8.369,Percentage,EBAS
Norway,NOR,2018,10,RANK,12.7,Percentage of population,_T,8.304,Percentage,EBAS
Norway,NOR,2018,10,RANK,12.7,Percentage of population,F,3.471,Percentage,EINT
Norway,NOR,2018,10,RANK,12.7,Percentage of population,M,3.515,Percentage,EINT
Norway,NOR,2018,10,RANK,12.7,Percentage of population,_T,3.496,Percentage,EINT
Norway,NOR,2017,2,RANK,12.9,Percentage of population,F,2.139,Percentage,EADV
Norway,NOR,2017,2,RANK,12.9,Percentage of population,M,2.715,Percentage,EADV
Norway,NOR,2017,2,RANK,12.9,Percentage of population,_T,2.406,Percentage,EADV
Norway,NOR,2017,2,RANK,12.9,Percentage of population,F,9.358,Percentage,EBAS
Norway,NOR,2017,2,RANK,12.9,Percentage of population,M,9.38,Percentage,EBAS
Norway,NOR,2017,2,RANK,12.9,Percentage of population,_T,9.37,Percentage,EBAS
Norway,NOR,2017,2,RANK,12.9,Percentage of population,F,3.295,Percentage,EINT
Norway,NOR,2017,2,RANK,12.9,Percentage of population,M,4.043,Percentage,EINT
Norway,NOR,2017,2,RANK,12.9,Percentage of population,_T,3.726,Percentage,EINT
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,F,13.346,Percentage,EADV
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,M,5.587,Percentage,EADV
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,_T,7.149,Percentage,EADV
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,F,4.875,Percentage,EBAS
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,M,3.723,Percentage,EBAS
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,_T,3.857,Percentage,EBAS
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,F,9.633,Percentage,EINT
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,M,5.202,Percentage,EINT
Pakistan,PAK,2018,121,RANK,21.9,Percentage of population,_T,5.609,Percentage,EINT
Panama,PAN,2019,56,RANK,21.5,Percentage of population,F,5.668,Percentage,EADV
Panama,PAN,2019,56,RANK,21.5,Percentage of population,M,4.448,Percentage,EADV
Panama,PAN,2019,56,RANK,21.5,Percentage of population,_T,5.141,Percentage,EADV
Panama,PAN,2019,56,RANK,21.5,Percentage of population,F,6.864,Percentage,EBAS
Panama,PAN,2019,56,RANK,21.5,Percentage of population,M,5.774,Percentage,EBAS
Panama,PAN,2019,56,RANK,21.5,Percentage of population,_T,6.145,Percentage,EBAS
Panama,PAN,2019,56,RANK,21.5,Percentage of population,F,11.329,Percentage,EINT
Panama,PAN,2019,56,RANK,21.5,Percentage of population,M,5.834,Percentage,EINT
Panama,PAN,2019,56,RANK,21.5,Percentage of population,_T,8.32,Percentage,EINT
Panama,PAN,2018,72,RANK,21.4,Percentage of population,F,4.311,Percentage,EADV
Panama,PAN,2018,72,RANK,21.4,Percentage of population,M,3.625,Percentage,EADV
Panama,PAN,2018,72,RANK,21.4,Percentage of population,_T,4.027,Percentage,EADV
Panama,PAN,2018,72,RANK,21.4,Percentage of population,F,5.752,Percentage,EBAS
Panama,PAN,2018,72,RANK,21.4,Percentage of population,M,4.124,Percentage,EBAS
Panama,PAN,2018,72,RANK,21.4,Percentage of population,_T,4.655,Percentage,EBAS
Panama,PAN,2018,72,RANK,21.4,Percentage of population,F,9.757,Percentage,EINT
Panama,PAN,2018,72,RANK,21.4,Percentage of population,M,5.481,Percentage,EINT
Panama,PAN,2018,72,RANK,21.4,Percentage of population,_T,7.366,Percentage,EINT
Panama,PAN,2017,67,RANK,20.7,Percentage of population,F,3.563,Percentage,EADV
Panama,PAN,2017,67,RANK,20.7,Percentage of population,M,2.796,Percentage,EADV
Panama,PAN,2017,67,RANK,20.7,Percentage of population,_T,3.231,Percentage,EADV
Panama,PAN,2017,67,RANK,20.7,Percentage of population,F,7.211,Percentage,EBAS
Panama,PAN,2017,67,RANK,20.7,Percentage of population,M,4.361,Percentage,EBAS
Panama,PAN,2017,67,RANK,20.7,Percentage of population,_T,5.289,Percentage,EBAS
Panama,PAN,2017,67,RANK,20.7,Percentage of population,F,10.073,Percentage,EINT
Panama,PAN,2017,67,RANK,20.7,Percentage of population,M,5.761,Percentage,EINT
Panama,PAN,2017,67,RANK,20.7,Percentage of population,_T,7.64,Percentage,EINT
Peru,PER,2019,134,RANK,20.2,Percentage of population,F,4.289,Percentage,EADV
Peru,PER,2019,134,RANK,20.2,Percentage of population,M,3.004,Percentage,EADV
Peru,PER,2019,134,RANK,20.2,Percentage of population,_T,3.607,Percentage,EADV
Peru,PER,2019,134,RANK,20.2,Percentage of population,F,2.855,Percentage,EBAS
Peru,PER,2019,134,RANK,20.2,Percentage of population,M,2.644,Percentage,EBAS
Peru,PER,2019,134,RANK,20.2,Percentage of population,_T,2.737,Percentage,EBAS
Peru,PER,2019,134,RANK,20.2,Percentage of population,F,5.352,Percentage,EINT
Peru,PER,2019,134,RANK,20.2,Percentage of population,M,3.717,Percentage,EINT
Peru,PER,2019,134,RANK,20.2,Percentage of population,_T,4.372,Percentage,EINT
Peru,PER,2018,129,RANK,20.5,Percentage of population,F,5.81,Percentage,EADV
Peru,PER,2018,129,RANK,20.5,Percentage of population,M,3.156,Percentage,EADV
Peru,PER,2018,129,RANK,20.5,Percentage of population,_T,4.388,Percentage,EADV
Peru,PER,2018,129,RANK,20.5,Percentage of population,F,2.12,Percentage,EBAS
Peru,PER,2018,129,RANK,20.5,Percentage of population,M,2.352,Percentage,EBAS
Peru,PER,2018,129,RANK,20.5,Percentage of population,_T,2.25,Percentage,EBAS
Peru,PER,2018,129,RANK,20.5,Percentage of population,F,5.518,Percentage,EINT
Peru,PER,2018,129,RANK,20.5,Percentage of population,M,4.107,Percentage,EINT
Peru,PER,2018,129,RANK,20.5,Percentage of population,_T,4.673,Percentage,EINT
Peru,PER,2017,127,RANK,21.7,Percentage of population,F,4.887,Percentage,EADV
Peru,PER,2017,127,RANK,21.7,Percentage of population,M,3.92,Percentage,EADV
Peru,PER,2017,127,RANK,21.7,Percentage of population,_T,4.372,Percentage,EADV
Peru,PER,2017,127,RANK,21.7,Percentage of population,F,2.991,Percentage,EBAS
Peru,PER,2017,127,RANK,21.7,Percentage of population,M,2.943,Percentage,EBAS
Peru,PER,2017,127,RANK,21.7,Percentage of population,_T,2.964,Percentage,EBAS
Peru,PER,2017,127,RANK,21.7,Percentage of population,F,5.615,Percentage,EINT
Peru,PER,2017,127,RANK,21.7,Percentage of population,M,4.273,Percentage,EINT
Peru,PER,2017,127,RANK,21.7,Percentage of population,_T,4.815,Percentage,EINT
Poland,POL,2019,46,RANK,14.8,Percentage of population,F,2.156,Percentage,EADV
Poland,POL,2019,46,RANK,14.8,Percentage of population,M,1.782,Percentage,EADV
Poland,POL,2019,46,RANK,14.8,Percentage of population,_T,1.995,Percentage,EADV
Poland,POL,2019,46,RANK,14.8,Percentage of population,F,9.528,Percentage,EBAS
Poland,POL,2019,46,RANK,14.8,Percentage of population,M,7.669,Percentage,EBAS
Poland,POL,2019,46,RANK,14.8,Percentage of population,_T,8.263,Percentage,EBAS
Poland,POL,2019,46,RANK,14.8,Percentage of population,F,4.46,Percentage,EINT
Poland,POL,2019,46,RANK,14.8,Percentage of population,M,3.089,Percentage,EINT
Poland,POL,2019,46,RANK,14.8,Percentage of population,_T,3.617,Percentage,EINT
Poland,POL,2018,57,RANK,15.4,Percentage of population,F,1.969,Percentage,EADV
Poland,POL,2018,57,RANK,15.4,Percentage of population,M,2.06,Percentage,EADV
Poland,POL,2018,57,RANK,15.4,Percentage of population,_T,2.008,Percentage,EADV
Poland,POL,2018,57,RANK,15.4,Percentage of population,F,8.977,Percentage,EBAS
Poland,POL,2018,57,RANK,15.4,Percentage of population,M,10.312,Percentage,EBAS
Poland,POL,2018,57,RANK,15.4,Percentage of population,_T,9.854,Percentage,EBAS
Poland,POL,2018,57,RANK,15.4,Percentage of population,F,5.057,Percentage,EINT
Poland,POL,2018,57,RANK,15.4,Percentage of population,M,3.971,Percentage,EINT
Poland,POL,2018,57,RANK,15.4,Percentage of population,_T,4.392,Percentage,EINT
Poland,POL,2017,52,RANK,14.8,Percentage of population,F,2.638,Percentage,EADV
Poland,POL,2017,52,RANK,14.8,Percentage of population,M,2.177,Percentage,EADV
Poland,POL,2017,52,RANK,14.8,Percentage of population,_T,2.44,Percentage,EADV
Poland,POL,2017,52,RANK,14.8,Percentage of population,F,11.351,Percentage,EBAS
Poland,POL,2017,52,RANK,14.8,Percentage of population,M,12.235,Percentage,EBAS
Poland,POL,2017,52,RANK,14.8,Percentage of population,_T,11.928,Percentage,EBAS
Poland,POL,2017,52,RANK,14.8,Percentage of population,F,6.221,Percentage,EINT
Poland,POL,2017,52,RANK,14.8,Percentage of population,M,5.197,Percentage,EINT
Poland,POL,2017,52,RANK,14.8,Percentage of population,_T,5.596,Percentage,EINT
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,F,5.624,Percentage,EADV
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,M,4.84,Percentage,EADV
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,_T,5.312,Percentage,EADV
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,F,7.64,Percentage,EBAS
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,M,5.896,Percentage,EBAS
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,_T,6.627,Percentage,EBAS
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,F,8.253,Percentage,EINT
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,M,6.197,Percentage,EINT
Portugal,PRT,2019,9,RANK,16.2,Percentage of population,_T,7.222,Percentage,EINT
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,F,5.528,Percentage,EADV
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,M,5.132,Percentage,EADV
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,_T,5.376,Percentage,EADV
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,F,8.285,Percentage,EBAS
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,M,6.336,Percentage,EBAS
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,_T,7.146,Percentage,EBAS
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,F,8.636,Percentage,EINT
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,M,7.839,Percentage,EINT
Portugal,PRT,2018,12,RANK,17.2,Percentage of population,_T,8.234,Percentage,EINT
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,F,6.465,Percentage,EADV
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,M,6.436,Percentage,EADV
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,_T,6.454,Percentage,EADV
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,F,10.84,Percentage,EBAS
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,M,8.548,Percentage,EBAS
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,_T,9.505,Percentage,EBAS
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,F,10.537,Percentage,EINT
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,M,9.302,Percentage,EINT
Portugal,PRT,2017,12,RANK,17.3,Percentage of population,_T,9.916,Percentage,EINT
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,F,3.025,Percentage,EADV
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,M,2.437,Percentage,EADV
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,_T,2.762,Percentage,EADV
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,F,6.203,Percentage,EBAS
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,M,4.293,Percentage,EBAS
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,_T,4.99,Percentage,EBAS
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,F,7.22,Percentage,EINT
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,M,5.062,Percentage,EINT
Paraguay,PRY,2017,99,RANK,26.4,Percentage of population,_T,5.928,Percentage,EINT
Romania,ROU,2019,61,RANK,23.4,Percentage of population,F,1.548,Percentage,EADV
Romania,ROU,2019,61,RANK,23.4,Percentage of population,M,1.594,Percentage,EADV
Romania,ROU,2019,61,RANK,23.4,Percentage of population,_T,1.57,Percentage,EADV
Romania,ROU,2019,61,RANK,23.4,Percentage of population,F,4.324,Percentage,EBAS
Romania,ROU,2019,61,RANK,23.4,Percentage of population,M,6.909,Percentage,EBAS
Romania,ROU,2019,61,RANK,23.4,Percentage of population,_T,5.867,Percentage,EBAS
Romania,ROU,2019,61,RANK,23.4,Percentage of population,F,3.781,Percentage,EINT
Romania,ROU,2019,61,RANK,23.4,Percentage of population,M,4.112,Percentage,EINT
Romania,ROU,2019,61,RANK,23.4,Percentage of population,_T,3.979,Percentage,EINT
Romania,ROU,2018,65,RANK,23.8,Percentage of population,F,2.024,Percentage,EADV
Romania,ROU,2018,65,RANK,23.8,Percentage of population,M,2.263,Percentage,EADV
Romania,ROU,2018,65,RANK,23.8,Percentage of population,_T,2.139,Percentage,EADV
Romania,ROU,2018,65,RANK,23.8,Percentage of population,F,3.53,Percentage,EBAS
Romania,ROU,2018,65,RANK,23.8,Percentage of population,M,6.97,Percentage,EBAS
Romania,ROU,2018,65,RANK,23.8,Percentage of population,_T,5.564,Percentage,EBAS
Romania,ROU,2018,65,RANK,23.8,Percentage of population,F,4.027,Percentage,EINT
Romania,ROU,2018,65,RANK,23.8,Percentage of population,M,4.554,Percentage,EINT
Romania,ROU,2018,65,RANK,23.8,Percentage of population,_T,4.34,Percentage,EINT
Romania,ROU,2017,70,RANK,23.5,Percentage of population,F,2.061,Percentage,EADV
Romania,ROU,2017,70,RANK,23.5,Percentage of population,M,2.812,Percentage,EADV
Romania,ROU,2017,70,RANK,23.5,Percentage of population,_T,2.422,Percentage,EADV
Romania,ROU,2017,70,RANK,23.5,Percentage of population,F,4.74,Percentage,EBAS
Romania,ROU,2017,70,RANK,23.5,Percentage of population,M,7.852,Percentage,EBAS
Romania,ROU,2017,70,RANK,23.5,Percentage of population,_T,6.567,Percentage,EBAS
Romania,ROU,2017,70,RANK,23.5,Percentage of population,F,4.615,Percentage,EINT
Romania,ROU,2017,70,RANK,23.5,Percentage of population,M,5.515,Percentage,EINT
Romania,ROU,2017,70,RANK,23.5,Percentage of population,_T,5.147,Percentage,EINT
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,F,4.324,Percentage,EADV
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,M,4.547,Percentage,EADV
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,_T,4.434,Percentage,EADV
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,F,11.056,Percentage,EBAS
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,M,10.728,Percentage,EBAS
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,_T,10.847,Percentage,EBAS
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,F,3.851,Percentage,EINT
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,M,4.082,Percentage,EINT
Russian Federation,RUS,2019,73,RANK,12.3,Percentage of population,_T,3.973,Percentage,EINT
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,F,4.808,Percentage,EADV
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,M,4.769,Percentage,EADV
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,_T,4.789,Percentage,EADV
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,F,13.134,Percentage,EBAS
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,M,12.431,Percentage,EBAS
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,_T,12.692,Percentage,EBAS
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,F,4.163,Percentage,EINT
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,M,4.275,Percentage,EINT
Russian Federation,RUS,2018,78,RANK,12.6,Percentage of population,_T,4.222,Percentage,EINT
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,F,4.906,Percentage,EADV
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,M,5.178,Percentage,EADV
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,_T,5.041,Percentage,EADV
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,F,13.943,Percentage,EBAS
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,M,13.256,Percentage,EBAS
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,_T,13.506,Percentage,EBAS
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,F,4.631,Percentage,EINT
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,M,4.73,Percentage,EINT
Russian Federation,RUS,2017,85,RANK,13.2,Percentage of population,_T,4.683,Percentage,EINT
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,F,15.731,Percentage,EADV
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,M,8.895,Percentage,EADV
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,_T,11.415,Percentage,EADV
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,F,7.761,Percentage,EBAS
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,M,5.202,Percentage,EBAS
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,_T,6.137,Percentage,EBAS
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,F,17.801,Percentage,EINT
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,M,11.324,Percentage,EINT
Senegal,SEN,2018,96,RANK,37.8,Percentage of population,_T,13.226,Percentage,EINT
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,F,8.936,Percentage,EADV
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,M,7.618,Percentage,EADV
